time,CapMrktEstUSD,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD
2026-01-30,183091425.567283351080626094392,,,,,
2026-01-31,181242151.56782405622520948252,,,,,
2026-02-01,181268664.991258116808879795604,,,,,
2026-02-02,180194064.949790868086197239744,,,,,
2026-02-03,168440462.038411881305092508088,,,,,
2026-02-04,162827217.645082266627837839682,,,,,
2026-02-05,162099911.51428222663615148396,,,,,
2026-02-06,159159849.621587145767113837822,,,,,
2026-02-07,143929510.952589683636700668052,,,,,
2026-02-08,140711325.60124584527708869038,,,,,
2026-02-09,111375343.8665157710311221612536,,,,,
2026-02-10,97857945.1990803954657428477688,,,,,
2026-02-11,86494830.129530217112567057048,,,,,
2026-02-12,77801603.8166072948590051465305,,,,,
2026-02-13,66963951.0253232161217940187739,,,,,
2026-02-14,65240916.9320052083683977638405,,,,,
2026-02-15,63698287.796525115791331801712,,,,,
2026-02-16,63371431.8118957864826483623944,,,,,
2026-02-17,63327544.418235282582096667136,,,,,
2026-02-18,55794690.1786148393513921895408,,,,,
2026-02-19,53435245.914554970172546781418,,,,,
2026-02-20,48264619.8304224001281037495251,,,,,
2026-02-21,46864751.2520665171570217516042,,,,,
2026-02-22,46184318.9217436457589495418284,,,,,
2026-02-23,45522569.5079243867597216179589,,,,,
2026-02-24,45318502.3092832595745021663411,,,,,
2026-02-25,48354464.6149272278035766378358,,,,,
2026-02-26,47890659.9216003367617909547925,,,,,
2026-02-27,47098085.1667559057361448977846,,,,,
2026-02-28,43760513.945842037959337418696,,,,,
2026-03-01,42104825.0976209944844807691403,,,,,
2026-03-02,41621464.3657880592933961740936,,,,,
2026-03-03,42645134.7545242536434820337272,,,,,
2026-03-04,42025140.3824711700814328324049,,,,,
2026-03-05,41959579.4402000751938051838819,,,,,
2026-03-06,41829575.3481787470369826652424,,,,,
2026-03-07,41713191.1121022997590267858204,,,,,
2026-03-08,41713189.7250828633175379672196,,,,,
2026-03-09,41723291.4660219048388193623911,,,,,
2026-03-10,41499499.7981797180851175962459,,,,,
2026-03-11,41612102.0636219130856012559181,,,,,
2026-03-12,41597191.364316204370179737563,,,,,
2026-03-13,41479452.4953730178013688836672,,,,,
2026-03-14,41319242.329621784323606242424,,,,,
2026-03-15,41343568.7247900323254847930968,,,,,
2026-03-16,41340488.8330919485565427807,,,,,
2026-03-17,40793202.67135092924667300514,,,,,
2026-03-18,40834706.089798207878516179874,,,,,
2026-03-19,38713210.3530337126720434194456,,,,,
2026-03-20,38623732.0083878472373548513415,,,,,
2026-03-21,38575557.4375870376703184966645,,,,,
2026-03-22,27902160.03325569283490197491549,,,,,
2026-03-23,22543376.32113263966312187403141,,,,,
2026-03-24,23690289.61981987386411879244037,,,,,
2026-03-25,23639282.05652838686462161845187,,,,,
2026-03-26,22933980.72050472271744979924227,,,,,
2026-03-27,21342609.69733884116514662479883,,,,,
2026-03-28,21095093.6506473867886236149169,,,,,
2026-03-29,21103822.57733503008672974909579,,,,,
2026-03-30,19808808.27836899252984081434724,,,,,
2026-03-31,20136859.30040015161494451240425,,,,,
2026-04-01,18795863.42427904215157506222063,,,,,
2026-04-02,18122491.48684670398640114231743,,,,,
2026-04-03,20708719.42001510908842976571749,,,,,
2026-04-04,19503898.57381220871819995209115,,,,,
2026-04-05,18591104.48236266300528012166296,,,,,
2026-04-06,18285758.99240548587918435927199,,,,,
2026-04-07,16651919.23439027282850632856638,,,,,
2026-04-08,15630502.7779699785502131446783,,,,,
2026-04-09,13806843.1198243224630584664565,,,,,
2026-04-10,13858948.94460717800886247579332,,,,,
2026-04-11,13591239.08066099487678182595392,,,,,
2026-04-12,14046760.52436202134340936300017,,,,,
2026-04-13,12936174.96675743306268907782763,,,,,
2026-04-14,13293208.58444777503982506776782,,,,,
2026-04-15,13085819.04431345177460464559665,,,,,
2026-04-16,9720849.38073081521865184259467,,,,,
2026-04-17,11395534.74995011094776765617126,,,,,
2026-04-18,11559760.91424252952847686392596,,,,,
2026-04-19,11191738.40245026619646019944825,,,,,
2026-04-20,11799517.35411344870835689358531,0.373062604878425,0.00000504785298157196,0.000164645334998608,0.317876448267615,0.373062604878425
2026-04-21,11548068.24378759224608922801101,0.393322156231779,0.00000518797850390554,0.000169992081808296,0.333786556319519,0.393322156231779
2026-04-22,10944830.35355434182251207183992,0.384940414564909,0.00000505785502554311,0.000165657941537067,0.327904442820328,0.384940414564909
2026-04-23,10654015.90370922030797619117864,0.364832233815928,0.00000465835994797398,0.000153178017496289,0.311600695946971,0.364832233815928
2026-04-24,10605132.93334613384739244768854,0.355138297780776,0.00000453945513954011,0.000152386960942268,0.303949495037432,0.355138297780776
2026-04-25,10519825.70316677763593036707725,0.353508845089686,0.00000456468694701123,0.00015266283591807,0.301649253192736,0.353508845089686
2026-04-26,,0.350665235244525,0.00000451744333149698,0.000151195964267565,0.299408141271012,0.350665235244525
